Šalies id,Šalis,Portalo ID,Naujienų portalas,Kalba,Skenavimo laikas,Kategorija,Tekstas,Nuoroda
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Dėl Rusijos spaudimo Lietuvai – sujudimas Ukrainoje, Lenkijoje ir Vokietijoje",https://www.15min.lt/naujiena/aktualu/pasaulis/del-rusijos-spaudimo-lietuvai-sujudimas-ukrainoje-lenkijoje-ir-vokietijoje-57-1900916
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Daugiabučio laiptinėje Vilniuje konflikto metu nušautas žmogus, įtariamasis sulaikytas",https://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/daugiabucio-laiptineje-vilniuje-konflikto-metu-nusautas-zmogus-itariamasis-sulaikytas-59-1901654
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"COVID-19 užsikrėtimų šuolis: medikai ragina prisiminti kaukes, bet suvaržymų dar nenori",https://www.15min.lt/naujiena/aktualu/sveikata/covid-19-uzsikretimu-suolis-medikai-ragina-prisiminti-kaukes-bet-suvarzymu-dar-nenori-541-1901510
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"G.Juodeikos 50-mečio šventė: mamos žodžiai, žinomi sveikintojai ir vakarienė-šou",https://www.15min.lt/vardai/naujiena/lietuva/g-juodeikos-gimtadienis-isdalyti-zlotai-zinomi-sveikintojai-ir-flambadou-vakariene-sou-1050-1901826
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Pasiūlymas iš Varšuvos: dėl tranzito per Lietuvą pradėti „aštrų diplomatinį žaidimą“ su Rusija,https://www.15min.lt/naujiena/aktualu/pasaulis/pasiulymas-is-varsuvos-del-tranzito-per-lietuva-pradeti-astru-diplomatini-zaidima-su-rusija-57-1901890
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Berlyne susituokė olimpiečiai D.Stagniūnas ir K.Lorenz: vyras pasirinko žmonos pavardę,https://www.15min.lt/vardai/naujiena/lietuva/berlyne-susituoke-olimpieciai-d-stagniunas-ir-k-lorenz-vyras-pasirinko-zmonos-pavarde-1050-1901908
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Nepritarė kaimynės kondicionieriaus įrengimui: ar jis legalus?,https://www.15min.lt/verslas/naujiena/kvadratinis-metras/nekilnojamasis-turtas/nepritare-kaimynes-kondicionieriaus-irengimui-ar-jis-legalus-973-1743624
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Ričardas Berankis pirmąkart pasidalijo nuotrauka su dukrele: „Ji – mano pasaulis“,https://www.15min.lt/vardai/naujiena/lietuva/ricardas-berankis-pasidalino-jautriu-kadru-pirma-nuotrauka-su-dukrele-1050-1901794
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Sprogimai Luhanske: įtariama, kad HIMARS pataikė į oro gynybos bazę",https://www.15min.lt/naujiena/aktualu/pasaulis/sprogimai-luhanske-itariama-kad-himars-pataike-i-oro-gynybos-baze-57-1901942
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,N.Bunkė ir S.Nainė – apie koncertus-balius ir net per atstumą juntamą draugystę,https://www.15min.lt/vardai/naujiena/lietuva/n-bunke-ir-s-naine-apie-koncertus-balius-ir-net-per-atstuma-juntama-draugyste-1050-1901634
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Geležinkeliu į Kaliningrado sritį gabentoje skaldoje – ir 55 nelegalios dėžės,https://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/gelezinkeliu-i-kaliningrado-sriti-gabentoje-skaldoje-ir-55-nelegalios-dezes-59-1901930
